obsid,species,duration,attempts,Rinter,Rintra,Iinter,Iintra,Successes,rsa,roa,isa,ioa,Failures
070622ChrisPM,M. fort,01:19:00,1,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,0
070622ChrisPM,M. fort,04:30:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
070622ChrisPM,M. fort,03:54:00,5,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,3
070622ChrisPM,M. fort,01:00:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
070619Norma-JeanAM,D. mer,01:51:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
070619Norma-JeanAM,D. mer,01:36:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
070619Norma-JeanAM,D. mer,01:03:00,0,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,0
070619Norma-JeanAM,D. mer,01:07:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
070622RaniAM,D. mer,00:46:00,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,0
070622RaniAM,D. mer,01:43:00,0,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,0
070622RaniAM,D. mer,00:40:00,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,0
070622RaniAM,D. mer,01:15:00,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,0
070622RaniAM,D. mer,00:54:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
070622RaniAM,D. mer,01:28:00,0,0,0,0,2,0,FALSE,FALSE,FALSE,TRUE,0
070622RaniAM,D. mer,01:30:00,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,2
070622RaniAM,D. mer,00:43:00,0,0,2,0,0,0,FALSE,TRUE,FALSE,FALSE,0
070622RaniAM,D. mer,01:20:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
070622ChrisPM,D. mer,01:01:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
070622ChrisPM,D. mer,01:29:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
070616ChrisAM,Rheg,02:09:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
070622RaniAM,Rheg,01:00:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
070622RaniAM,Rheg,02:57:00,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,2
070622RaniAM,Rheg,03:01:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
070622RaniAM,Rheg,00:57:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
070622ChrisPM,Rheg,01:39:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
070622ChrisPM,Rheg,01:18:00,5,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,4
070622ChrisPM,Rheg,01:10:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
070622ChrisPM,Rheg,02:52:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
070622ChrisPM,Rheg,01:29:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
070622ChrisPM,Rheg,01:17:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1
070622ChrisPM,Rheg,01:11:00,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,0
070622ChrisPM,Rheg,01:19:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
070622ChrisPM,Rheg,01:25:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
070622ChrisPM,Rheg,02:12:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
070622ChrisPM,Rheg,02:08:00,5,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,1
070622ChrisPM,Rheg,03:09:00,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,2
070622ChrisPM,Rheg,01:46:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
070622ChrisPM,Rheg,01:59:00,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0
070622RaniAM,G. sal,00:54:00,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0
070622RaniAM,G. sal,02:14:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
070622RaniAM,G. sal,00:43:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
070622ChrisPM,G. sal,01:03:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
070622ChrisPM,G. sal,01:56:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
070622ChrisPM,G. sal,01:54:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
070622ChrisPM,G. sal,01:01:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
070622ChrisPM,G. sal,01:14:00,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,0
070622ChrisPM,G. sal,01:45:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
070614RaniAM,Phleg,01:34:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
070614RaniAM,Phleg,01:05:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
070614RaniAM,Phleg,02:59:00,2,0,2,1,0,2,FALSE,TRUE,TRUE,FALSE,0
070614RaniAM,Phleg,01:53:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
070614RaniAM,Phleg,01:00:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
070614RaniAM,Phleg,00:48:00,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,0
070615RaniAM,Phleg,00:51:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
070614RaniAM,Phleg,01:08:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
070615RaniAM,Phleg,00:46:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1
070615RaniAM,Phleg,01:15:00,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,2
070615RaniAM,Phleg,02:34:00,7,0,0,2,0,1,FALSE,FALSE,TRUE,FALSE,6
070615RaniAM,Phleg,02:26:00,3,0,0,2,0,1,FALSE,FALSE,TRUE,FALSE,2
070615RaniAM,Phleg,01:11:00,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,2
070615RaniAM,Phleg,00:36:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
070615RaniAM,Phleg,01:05:00,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,0
070615RaniAM,Phleg,01:08:00,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,3
070615RaniAM,Phleg,02:41:00,2,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,1
070616RaniAM,Phleg,01:29:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
070616RaniAM,Phleg,01:04:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
070616RaniAM,Phleg,01:39:00,6,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,4
070616RaniAM,Phleg,01:01:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
070616RaniAM,Phleg,01:58:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
070616RaniAM,Phleg,00:48:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
070616RaniAM,Phleg,00:54:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
070616RaniAM,Phleg,01:23:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,1
070616RaniAM,Phleg,00:52:00,2,0,0,0,1,2,FALSE,FALSE,FALSE,TRUE,0
070616RaniAM,Phleg,02:31:00,6,0,1,0,0,3,FALSE,TRUE,FALSE,FALSE,3
070619Norma-JeanAM,Phleg,01:09:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
070620ChrisAM,Phleg,01:25:00,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,2
070620ChrisAM,Phleg,02:29:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
070620ChrisAM,Phleg,01:28:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1
070620ChrisAM,Phleg,01:43:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
070621KathyAM,Phleg,01:12:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
070621RaniAM,Phleg,01:47:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
070622ChrisPM,Phleg,01:33:00,2,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,2
070622ChrisPM,Phleg,01:25:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
070622ChrisPM,Phleg,01:27:00,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,0
070622ChrisPM,Phleg,01:08:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
070622ChrisPM,Phleg,01:13:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
070622ChrisPM,Phleg,01:02:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
070622ChrisPM,Phleg,01:37:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
070622ChrisPM,Phleg,04:45:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
080701Celina,Phleg,02:04:00,5,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,4
080701Celina,Phleg,02:13:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,1
080704Celina,Phleg,01:07:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
080704Celina,Phleg,02:40:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1
080704Celina,Phleg,01:13:00,2,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE,0
080704Celina,Phleg,01:02:00,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,2
080704Celina,Phleg,04:44:00,5,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,0
080704Celina,Phleg,01:14:00,4,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,0
080702Celina,Phleg,01:47:00,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,0
080704Negra,Phleg,02:29:00,4,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,1
080704Negra,Phleg,01:01:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080705Celina,Phleg,02:05:00,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,0
080705Celina,Phleg,01:45:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
080705Celina,Phleg,01:06:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080705Celina,Phleg,04:59:00,6,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,1
080705Celina,Phleg,01:17:00,3,0,0,0,1,2,FALSE,FALSE,FALSE,TRUE,1
080705Celina,Phleg,01:36:00,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,0
080705Celina,Phleg,03:26:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080705Celina,Phleg,04:13:00,6,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,1
080705Celina,Phleg,01:01:00,5,0,0,2,0,2,FALSE,FALSE,TRUE,FALSE,3
080705Celina,Phleg,01:50:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
080705Celina,Phleg,02:02:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
080705Celina,Phleg,02:00:00,1,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,0
080705Celina,Phleg,01:33:00,3,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,2
080705Celina,Phleg,04:22:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080705Celina,Phleg,01:08:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080705Celina,Phleg,01:07:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
080705Celina,Phleg,01:15:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080625Celina,Phleg,01:46:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080625Celina,Phleg,00:49:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
080626Celina,Phleg,02:00:00,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,2
080626Celina,Phleg,01:58:00,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,0
080626Celina,Phleg,01:55:00,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,2
080626Celina,Phleg,02:53:00,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,0
080626Celina,Phleg,01:05:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
080626Celina,Phleg,01:50:00,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,2
080626Celina,Phleg,05:55:00,7,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,2
080626Celina,Phleg,02:02:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1
080626Celina,Phleg,00:26:00,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0
080626Celina,Phleg,04:33:00,0,0,0,0,2,0,FALSE,FALSE,FALSE,TRUE,0
080626Celina,Phleg,02:00:00,2,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,2
080626Celina,Phleg,04:50:00,6,0,2,0,0,4,FALSE,TRUE,FALSE,FALSE,2
080701Celina,Phleg,03:00:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080701Celina,Phleg,01:10:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080701Celina,Phleg,00:50:00,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,0
080701Celina,Phleg,02:30:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080702Celina,Phleg,01:55:00,5,0,0,1,0,4,FALSE,FALSE,TRUE,FALSE,1
080625Celina,Phleg,05:06:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080701Celina,Phleg,01:04:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080701Celina,Phleg,01:59:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1
080701Celina,Phleg,03:09:00,6,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,3
080701Celina,Phleg,02:05:00,0,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,0
080701Celina,Phleg,03:45:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,1
080701Celina,Phleg,01:29:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
080701Celina,Phleg,01:15:00,4,0,0,0,1,2,FALSE,FALSE,FALSE,TRUE,2
080701Celina,Phleg,03:33:00,6,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,1
080705Celina,Phleg,03:25:00,8,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,6
080705Celina,Phleg,03:13:00,6,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,3
080705Celina,Phleg,02:01:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,1
080705Celina,Phleg,01:41:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,1
080705Celina,Phleg,01:46:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080705Celina,Phleg,03:16:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,1
080705Celina,Phleg,02:04:00,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,0
080705Celina,Phleg,01:56:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,1
080705Celina,Phleg,01:08:00,1,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,1
080705Celina,Phleg,01:30:00,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,0
080705Celina,Phleg,02:37:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080705Celina,Phleg,01:04:00,5,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,5
080705Celina,Phleg,01:44:00,1,0,2,0,0,0,FALSE,TRUE,FALSE,FALSE,1
080705Celina,Phleg,01:02:00,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,2
080705Celina,Phleg,02:37:00,5,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,3
080705Celina,Phleg,01:02:00,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0
080705Celina,Phleg,01:03:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1
080704Negra,Phleg,03:00:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080704Negra,Phleg,04:00:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080708Celina,Phleg,02:13:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080708Celina,Phleg,01:22:00,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,2
080708Celina,Phleg,02:32:00,1,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,1
080708Celina,Phleg,01:05:00,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,2
080708Celina,Phleg,01:03:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080708Celina,Phleg,01:00:00,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,4
080708Celina,Phleg,01:47:00,2,0,0,0,1,2,FALSE,FALSE,FALSE,TRUE,0
080708Celina,Phleg,01:01:00,1,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,0
080708Celina,Phleg,01:43:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1
080708Celina,Phleg,01:06:00,1,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,1
080708Celina,Phleg,01:58:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,1
080708Celina,Phleg,02:49:00,3,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE,1
080708Celina,Phleg,01:53:00,5,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,4
080705Celina,D. mer,04:31:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080705Celina,D. mer,03:47:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080705Celina,D. mer,01:43:00,1,0,2,0,0,0,FALSE,TRUE,FALSE,FALSE,1
080705Celina,D. mer,01:03:00,1,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,1
080705Celina,D. mer,02:44:00,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,3
080705Celina,D. mer,02:25:00,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,2
080705Celina,D. mer,01:13:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1
080705Celina,D. mer,03:22:00,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,3
080705Celina,D. mer,02:43:00,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0
080705Celina,D. mer,01:33:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1
080626Celina,D. mer,01:00:00,1,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,0
080628Sophie,D. mer,01:08:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
080628Sophie,D. mer,00:59:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080628Sophie,D. mer,02:00:00,0,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,0
080628Sophie,D. mer,01:00:00,0,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,0
080628Sophie,D. mer,02:00:00,1,0,1,0,1,1,FALSE,TRUE,FALSE,TRUE,0
080628Sophie,D. mer,01:00:00,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,0
080630Sophie,D. mer,02:00:00,3,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE,1
080702Celina,D. mer,04:17:00,2,0,0,1,0,2,FALSE,FALSE,TRUE,FALSE,0
080702Celina,D. mer,02:34:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080702Celina,D. mer,01:21:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080702Celina,D. mer,01:54:00,2,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE,0
080702Aero,D. mer,02:59:00,2,0,0,1,0,2,FALSE,FALSE,TRUE,FALSE,0
080702Aero,D. mer,02:33:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
080702Aero,D. mer,01:47:00,1,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,1
080702Aero,D. mer,04:07:00,0,0,0,0,2,0,FALSE,FALSE,FALSE,TRUE,0
080702Aero,D. mer,01:47:00,1,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,1
080702Aero,D. mer,01:01:00,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,0
080702Aero,D. mer,01:52:00,0,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,0
080702Aero,D. mer,01:55:00,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,0
080702Aero,D. mer,02:42:00,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,3
080702Aero,D. mer,03:17:00,2,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE,0
080702Aero,D. mer,01:52:00,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,2
080701Celina,D. mer,01:29:00,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0
080701Celina,D. mer,01:29:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080701Celina,D. mer,02:21:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1
080702Aero,D. mer,01:40:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080702Aero,D. mer,02:21:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080702Aero,D. mer,03:32:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,1
080702Aero,D. mer,03:14:00,1,0,1,0,1,1,FALSE,TRUE,FALSE,TRUE,0
080702Aero,D. mer,04:03:00,3,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,2
080702Aero,D. mer,02:30:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080702Aero,D. mer,02:17:00,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,2
080702Aero,D. mer,02:16:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
080704Sophie,D. mer,04:40:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,1
080704Sophie,D. mer,01:25:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,1
080705Celina,D. mer,02:00:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080705Celina,D. mer,02:24:00,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,0
080705Celina,D. mer,02:23:00,2,0,0,0,1,2,FALSE,FALSE,FALSE,TRUE,0
080705Celina,D. mer,01:35:00,0,2,0,0,0,0,TRUE,FALSE,FALSE,FALSE,0
080705Celina,D. mer,01:16:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080705Celina,D. mer,01:08:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080705Celina,D. mer,01:33:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1
080705Aero,D. mer,02:40:00,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,0
080709Celina,Phleg,01:28:00,1,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,0
080709Celina,Phleg,01:23:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1
080709Celina,Phleg,01:23:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080628Sophie,Rheg,00:22:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080628Sophie,Rheg,00:44:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080628Sophie,Rheg,01:08:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080626Aero,Rheg,04:10:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,1
080628Sophie,Rheg,02:00:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1
080628Sophie,Rheg,01:30:00,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,2
080628Sophie,Rheg,05:00:00,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,0
080628Sophie,Rheg,01:00:00,0,0,1,0,1,0,FALSE,TRUE,FALSE,TRUE,0
080628Sophie,Rheg,01:30:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080628Sophie,Rheg,03:30:00,4,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,0
080630Sophie,Rheg,03:17:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1
080701Sophie,Rheg,01:45:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080701Sophie,Rheg,01:26:00,2,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE,0
080701Sophie,Rheg,02:30:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
080703Aero,Rheg,00:58:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
080703Aero,Rheg,02:15:00,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,2
080703Aero,Rheg,01:11:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080703Aero,Rheg,01:57:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
080703Aero,Rheg,01:32:00,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,0
080703Aero,Rheg,01:39:00,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,0
080703Aero,Rheg,01:01:00,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,2
080703Aero,Rheg,01:40:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080703Aero,Rheg,04:17:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
080705Aero,Rheg,03:04:00,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,2
080705Aero,Rheg,01:55:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,1
080625Labbie,Rheg,03:08:00,6,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,1
080625Labbie,Rheg,02:24:00,3,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE,1
080625Labbie,Rheg,03:45:00,6,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,2
080626Aero,Rheg,01:12:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
080626Aero,Rheg,02:49:00,4,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,1
080626Aero,Rheg,07:33:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080626Aero,Rheg,01:14:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
080626Aero,Rheg,01:17:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080626Aero,Rheg,01:54:00,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,2
